Time_Index,z1_natural_gas,z1_coal,z1_nuclear,z2_natural_gas,z2_coal,z2_nuclear,z3_natural_gas,z3_coal,z4_natural_gas,z5_natural_gas,z5_coal,z6_nuclear,z6_coal,z1_solar,z1_wind,z3_solar,z3_wind,z4_solar,z4_wind,z5_solar,z7_solar,z7_wind,z6_wind,z8_solar,z82_natural_gas_1,z83_natural_gas_1,z84_natural_gas_1
2081,1,1,1,1,1,1,1,1,1,1,1,1,1,0.085046,0.078687,0.085046,0.078687,0.085046,0.078687,0.085046,0.085046,0.078687,0.078687,0.085046,1,1,1
2082,1,1,1,1,1,1,1,1,1,1,1,1,1,0.074772,0.090151,0.074772,0.090151,0.074772,0.090151,0.074772,0.074772,0.090151,0.090151,0.074772,1,1,1
2083,1,1,1,1,1,1,1,1,1,1,1,1,1,0.010845,0.100573,0.010845,0.100573,0.010845,0.100573,0.010845,0.010845,0.100573,0.100573,0.010845,1,1,1
2084,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.114122,0,0.114122,0,0.114122,0,0,0.114122,0.114122,0,1,1,1
2085,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.105784,0,0.105784,0,0.105784,0,0,0.105784,0.105784,0,1,1,1
2086,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.103179,0,0.103179,0,0.103179,0,0,0.103179,0.103179,0,1,1,1
2087,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.102658,0,0.102658,0,0.102658,0,0,0.102658,0.102658,0,1,1,1
2088,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.095883,0,0.095883,0,0.095883,0,0,0.095883,0.095883,0,1,1,1
2089,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.113601,0,0.113601,0,0.113601,0,0,0.113601,0.113601,0,1,1,1
2090,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.15581,0,0.15581,0,0.15581,0,0,0.15581,0.15581,0,1,1,1
2091,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.156331,0,0.156331,0,0.156331,0,0,0.156331,0.156331,0,1,1,1
2092,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.142262,0,0.142262,0,0.142262,0,0,0.142262,0.142262,0,1,1,1
2093,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.12715,0,0.12715,0,0.12715,0,0,0.12715,0.12715,0,1,1,1
2094,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.113601,0,0.113601,0,0.113601,0,0,0.113601,0.113601,0,1,1,1
2095,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008847,0.08494,0.008847,0.08494,0.008847,0.08494,0.008847,0.008847,0.08494,0.08494,0.008847,1,1,1
2096,1,1,1,1,1,1,1,1,1,1,1,1,1,0.077055,0.057843,0.077055,0.057843,0.077055,0.057843,0.077055,0.077055,0.057843,0.057843,0.077055,1,1,1
2097,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078482,0.047421,0.078482,0.047421,0.078482,0.047421,0.078482,0.078482,0.047421,0.047421,0.078482,1,1,1
2098,1,1,1,1,1,1,1,1,1,1,1,1,1,0.188927,0.049505,0.188927,0.049505,0.188927,0.049505,0.188927,0.188927,0.049505,0.049505,0.188927,1,1,1
2099,1,1,1,1,1,1,1,1,1,1,1,1,1,0.494292,0.067223,0.494292,0.067223,0.494292,0.067223,0.494292,0.494292,0.067223,0.067223,0.494292,1,1,1
2100,1,1,1,1,1,1,1,1,1,1,1,1,1,0.258847,0.069307,0.258847,0.069307,0.258847,0.069307,0.258847,0.258847,0.069307,0.069307,0.258847,1,1,1
2101,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283676,0.067223,0.283676,0.067223,0.283676,0.067223,0.283676,0.283676,0.067223,0.067223,0.283676,1,1,1
2102,1,1,1,1,1,1,1,1,1,1,1,1,1,0.260559,0.073476,0.260559,0.073476,0.260559,0.073476,0.260559,0.260559,0.073476,0.073476,0.260559,1,1,1
2103,1,1,1,1,1,1,1,1,1,1,1,1,1,0.246575,0.081813,0.246575,0.081813,0.246575,0.081813,0.246575,0.246575,0.081813,0.081813,0.246575,1,1,1
2104,1,1,1,1,1,1,1,1,1,1,1,1,1,0.241153,0.106305,0.241153,0.106305,0.241153,0.106305,0.241153,0.241153,0.106305,0.106305,0.241153,1,1,1
2105,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21347,0.107869,0.21347,0.107869,0.21347,0.107869,0.21347,0.21347,0.107869,0.107869,0.21347,1,1,1
2106,1,1,1,1,1,1,1,1,1,1,1,1,1,0.089612,0.083898,0.089612,0.083898,0.089612,0.083898,0.089612,0.089612,0.083898,0.083898,0.089612,1,1,1
2107,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013413,0.063054,0.013413,0.063054,0.013413,0.063054,0.013413,0.013413,0.063054,0.063054,0.013413,1,1,1
2108,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.069307,0,0.069307,0,0.069307,0,0,0.069307,0.069307,0,1,1,1
2109,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.060969,0,0.060969,0,0.060969,0,0,0.060969,0.060969,0,1,1,1
2110,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.064096,0,0.064096,0,0.064096,0,0,0.064096,0.064096,0,1,1,1
2111,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.067223,0,0.067223,0,0.067223,0,0,0.067223,0.067223,0,1,1,1
2112,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.062011,0,0.062011,0,0.062011,0,0,0.062011,0.062011,0,1,1,1
2113,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.081292,0,0.081292,0,0.081292,0,0,0.081292,0.081292,0,1,1,1
2114,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.098489,0,0.098489,0,0.098489,0,0,0.098489,0.098489,0,1,1,1
2115,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.089109,0,0.089109,0,0.089109,0,0,0.089109,0.089109,0,1,1,1
2116,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0568,0,0.0568,0,0.0568,0,0,0.0568,0.0568,0,1,1,1
2117,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.060969,0,0.060969,0,0.060969,0,0,0.060969,0.060969,0,1,1,1
2118,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.053674,0,0.053674,0,0.053674,0,0,0.053674,0.053674,0,1,1,1
2119,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004281,0.062011,0.004281,0.062011,0.004281,0.062011,0.004281,0.004281,0.062011,0.062011,0.004281,1,1,1
2120,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030251,0.058364,0.030251,0.058364,0.030251,0.058364,0.030251,0.030251,0.058364,0.058364,0.030251,1,1,1
2121,1,1,1,1,1,1,1,1,1,1,1,1,1,0.105023,0.038562,0.105023,0.038562,0.105023,0.038562,0.105023,0.105023,0.038562,0.038562,0.105023,1,1,1
2122,1,1,1,1,1,1,1,1,1,1,1,1,1,0.214612,0.044294,0.214612,0.044294,0.214612,0.044294,0.214612,0.214612,0.044294,0.044294,0.214612,1,1,1
2123,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29024,0.069307,0.29024,0.069307,0.29024,0.069307,0.29024,0.29024,0.069307,0.069307,0.29024,1,1,1
2124,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239726,0.118291,0.239726,0.118291,0.239726,0.118291,0.239726,0.239726,0.118291,0.118291,0.239726,1,1,1
2125,1,1,1,1,1,1,1,1,1,1,1,1,1,0.277112,0.173007,0.277112,0.173007,0.277112,0.173007,0.277112,0.277112,0.173007,0.173007,0.277112,1,1,1
2126,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366724,0.2074,0.366724,0.2074,0.366724,0.2074,0.366724,0.366724,0.2074,0.2074,0.366724,1,1,1
2127,1,1,1,1,1,1,1,1,1,1,1,1,1,0.248573,0.272538,0.248573,0.272538,0.248573,0.272538,0.248573,0.248573,0.272538,0.272538,0.248573,1,1,1
2128,1,1,1,1,1,1,1,1,1,1,1,1,1,0.189783,0.230849,0.189783,0.230849,0.189783,0.230849,0.189783,0.189783,0.230849,0.230849,0.189783,1,1,1
2129,1,1,1,1,1,1,1,1,1,1,1,1,1,0.087329,0.17926,0.087329,0.17926,0.087329,0.17926,0.087329,0.087329,0.17926,0.17926,0.087329,1,1,1
2130,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031963,0.173007,0.031963,0.173007,0.031963,0.173007,0.031963,0.031963,0.173007,0.173007,0.031963,1,1,1
2131,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005993,0.255862,0.005993,0.255862,0.005993,0.255862,0.005993,0.005993,0.255862,0.255862,0.005993,1,1,1
2132,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.32569,0,0.32569,0,0.32569,0,0,0.32569,0.32569,0,1,1,1
2133,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.387702,0,0.387702,0,0.387702,0,0,0.387702,0.387702,0,1,1,1
2134,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.418968,0,0.418968,0,0.418968,0,0,0.418968,0.418968,0,1,1,1
2135,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.383533,0,0.383533,0,0.383533,0,0,0.383533,0.383533,0,1,1,1
2136,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.38666,0,0.38666,0,0.38666,0,0,0.38666,0.38666,0,1,1,1
2137,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.415842,0,0.415842,0,0.415842,0,0,0.415842,0.415842,0,1,1,1
2138,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.464304,0,0.464304,0,0.464304,0,0,0.464304,0.464304,0,1,1,1
2139,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.487233,0,0.487233,0,0.487233,0,0,0.487233,0.487233,0,1,1,1
2140,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.504429,0,0.504429,0,0.504429,0,0,0.504429,0.504429,0,1,1,1
2141,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.517457,0,0.517457,0,0.517457,0,0,0.517457,0.517457,0,1,1,1
2142,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.507035,0,0.507035,0,0.507035,0,0,0.507035,0.507035,0,1,1,1
2143,1,1,1,1,1,1,1,1,1,1,1,1,1,0.020833,0.442939,0.020833,0.442939,0.020833,0.442939,0.020833,0.020833,0.442939,0.442939,0.020833,1,1,1
2144,1,1,1,1,1,1,1,1,1,1,1,1,1,0.209189,0.376238,0.209189,0.376238,0.209189,0.376238,0.209189,0.209189,0.376238,0.376238,0.209189,1,1,1
2145,1,1,1,1,1,1,1,1,1,1,1,1,1,0.396404,0.320479,0.396404,0.320479,0.396404,0.320479,0.396404,0.396404,0.320479,0.320479,0.396404,1,1,1
2146,1,1,1,1,1,1,1,1,1,1,1,1,1,0.562215,0.334028,0.562215,0.334028,0.562215,0.334028,0.562215,0.562215,0.334028,0.334028,0.562215,1,1,1
2147,1,1,1,1,1,1,1,1,1,1,1,1,1,0.718322,0.34914,0.718322,0.34914,0.718322,0.34914,0.718322,0.718322,0.34914,0.34914,0.718322,1,1,1
2148,1,1,1,1,1,1,1,1,1,1,1,1,1,0.838185,0.386139,0.838185,0.386139,0.838185,0.386139,0.838185,0.838185,0.386139,0.386139,0.838185,1,1,1
2149,1,1,1,1,1,1,1,1,1,1,1,1,1,0.862443,0.459614,0.862443,0.459614,0.862443,0.459614,0.862443,0.862443,0.459614,0.459614,0.862443,1,1,1
2150,1,1,1,1,1,1,1,1,1,1,1,1,1,0.826199,0.475248,0.826199,0.475248,0.826199,0.475248,0.826199,0.826199,0.475248,0.475248,0.826199,1,1,1
2151,1,1,1,1,1,1,1,1,1,1,1,1,1,0.728881,0.549244,0.728881,0.549244,0.728881,0.549244,0.728881,0.728881,0.549244,0.549244,0.728881,1,1,1
2152,1,1,1,1,1,1,1,1,1,1,1,1,1,0.581621,0.55654,0.581621,0.55654,0.581621,0.55654,0.581621,0.581621,0.55654,0.55654,0.581621,1,1,1
2153,1,1,1,1,1,1,1,1,1,1,1,1,1,0.396975,0.494007,0.396975,0.494007,0.396975,0.494007,0.396975,0.396975,0.494007,0.494007,0.396975,1,1,1
2154,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195205,0.511204,0.195205,0.511204,0.195205,0.511204,0.195205,0.195205,0.511204,0.511204,0.195205,1,1,1
2155,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023687,0.551329,0.023687,0.551329,0.023687,0.551329,0.023687,0.023687,0.551329,0.551329,0.023687,1,1,1
2156,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.61803,0,0.61803,0,0.61803,0,0,0.61803,0.61803,0,1,1,1
2157,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.516936,0,0.516936,0,0.516936,0,0,0.516936,0.516936,0,1,1,1
2158,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.463262,0,0.463262,0,0.463262,0,0,0.463262,0.463262,0,1,1,1
2159,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.564878,0,0.564878,0,0.564878,0,0,0.564878,0.564878,0,1,1,1
2160,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.547681,0,0.547681,0,0.547681,0,0,0.547681,0.547681,0,1,1,1
2161,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.633663,0,0.633663,0,0.633663,0,0,0.633663,0.633663,0,1,1,1
2162,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.678999,0,0.678999,0,0.678999,0,0,0.678999,0.678999,0,1,1,1
2163,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.675873,0,0.675873,0,0.675873,0,0,0.675873,0.675873,0,1,1,1
2164,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.685253,0,0.685253,0,0.685253,0,0,0.685253,0.685253,0,1,1,1
2165,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.682647,0,0.682647,0,0.682647,0,0,0.682647,0.682647,0,1,1,1
2166,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.673267,0,0.673267,0,0.673267,0,0,0.673267,0.673267,0,1,1,1
2167,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026256,0.678999,0.026256,0.678999,0.026256,0.678999,0.026256,0.026256,0.678999,0.678999,0.026256,1,1,1
2168,1,1,1,1,1,1,1,1,1,1,1,1,1,0.218037,0.698801,0.218037,0.698801,0.218037,0.698801,0.218037,0.218037,0.698801,0.698801,0.218037,1,1,1
2169,1,1,1,1,1,1,1,1,1,1,1,1,1,0.415811,0.702449,0.415811,0.702449,0.415811,0.702449,0.415811,0.415811,0.702449,0.702449,0.415811,1,1,1
2170,1,1,1,1,1,1,1,1,1,1,1,1,1,0.601884,0.714435,0.601884,0.714435,0.601884,0.714435,0.601884,0.601884,0.714435,0.714435,0.601884,1,1,1
2171,1,1,1,1,1,1,1,1,1,1,1,1,1,0.739726,0.693069,0.739726,0.693069,0.739726,0.693069,0.739726,0.739726,0.693069,0.693069,0.739726,1,1,1
2172,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817352,0.667535,0.817352,0.667535,0.817352,0.667535,0.817352,0.817352,0.667535,0.667535,0.817352,1,1,1
2173,1,1,1,1,1,1,1,1,1,1,1,1,1,0.866724,0.649297,0.866724,0.649297,0.866724,0.649297,0.866724,0.866724,0.649297,0.649297,0.866724,1,1,1
2174,1,1,1,1,1,1,1,1,1,1,1,1,1,0.829338,0.640959,0.829338,0.640959,0.829338,0.640959,0.829338,0.829338,0.640959,0.640959,0.829338,1,1,1
2175,1,1,1,1,1,1,1,1,1,1,1,1,1,0.732306,0.650339,0.732306,0.650339,0.732306,0.650339,0.732306,0.732306,0.650339,0.650339,0.732306,1,1,1
2176,1,1,1,1,1,1,1,1,1,1,1,1,1,0.582477,0.652423,0.582477,0.652423,0.582477,0.652423,0.582477,0.582477,0.652423,0.652423,0.582477,1,1,1
2177,1,1,1,1,1,1,1,1,1,1,1,1,1,0.397831,0.672225,0.397831,0.672225,0.397831,0.672225,0.397831,0.397831,0.672225,0.672225,0.397831,1,1,1
2178,1,1,1,1,1,1,1,1,1,1,1,1,1,0.197203,0.630537,0.197203,0.630537,0.197203,0.630537,0.197203,0.197203,0.630537,0.630537,0.197203,1,1,1
2179,1,1,1,1,1,1,1,1,1,1,1,1,1,0.025685,0.591975,0.025685,0.591975,0.025685,0.591975,0.025685,0.025685,0.591975,0.591975,0.025685,1,1,1
2180,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.581032,0,0.581032,0,0.581032,0,0,0.581032,0.581032,0,1,1,1
2181,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.562793,0,0.562793,0,0.562793,0,0,0.562793,0.562793,0,1,1,1
2182,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.528921,0,0.528921,0,0.528921,0,0,0.528921,0.528921,0,1,1,1
2183,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.494528,0,0.494528,0,0.494528,0,0,0.494528,0.494528,0,1,1,1
2184,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.441897,0,0.441897,0,0.441897,0,0,0.441897,0.441897,0,1,1,1
2185,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.387181,0,0.387181,0,0.387181,0,0,0.387181,0.387181,0,1,1,1
2186,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.351746,0,0.351746,0,0.351746,0,0,0.351746,0.351746,0,1,1,1
2187,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.364252,0,0.364252,0,0.364252,0,0,0.364252,0.364252,0,1,1,1
2188,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.373632,0,0.373632,0,0.373632,0,0,0.373632,0.373632,0,1,1,1
2189,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.333507,0,0.333507,0,0.333507,0,0,0.333507,0.333507,0,1,1,1
2190,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.289734,0,0.289734,0,0.289734,0,0,0.289734,0.289734,0,1,1,1
2191,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015982,0.311621,0.015982,0.311621,0.015982,0.311621,0.015982,0.015982,0.311621,0.311621,0.015982,1,1,1
2192,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17266,0.401251,0.17266,0.401251,0.17266,0.401251,0.17266,0.17266,0.401251,0.401251,0.17266,1,1,1
2193,1,1,1,1,1,1,1,1,1,1,1,1,1,0.219749,0.462741,0.219749,0.462741,0.219749,0.462741,0.219749,0.219749,0.462741,0.462741,0.219749,1,1,1
2194,1,1,1,1,1,1,1,1,1,1,1,1,1,0.394692,0.491402,0.394692,0.491402,0.394692,0.491402,0.394692,0.394692,0.491402,0.491402,0.394692,1,1,1
2195,1,1,1,1,1,1,1,1,1,1,1,1,1,0.274543,0.554455,0.274543,0.554455,0.274543,0.554455,0.274543,0.274543,0.554455,0.554455,0.274543,1,1,1
2196,1,1,1,1,1,1,1,1,1,1,1,1,1,0.270548,0.599792,0.270548,0.599792,0.270548,0.599792,0.270548,0.270548,0.599792,0.599792,0.270548,1,1,1
2197,1,1,1,1,1,1,1,1,1,1,1,1,1,0.569064,0.606566,0.569064,0.606566,0.569064,0.606566,0.569064,0.569064,0.606566,0.606566,0.569064,1,1,1
2198,1,1,1,1,1,1,1,1,1,1,1,1,1,0.511416,0.582074,0.511416,0.582074,0.511416,0.582074,0.511416,0.511416,0.582074,0.582074,0.511416,1,1,1
2199,1,1,1,1,1,1,1,1,1,1,1,1,1,0.685217,0.578947,0.685217,0.578947,0.685217,0.578947,0.685217,0.685217,0.578947,0.578947,0.685217,1,1,1
2200,1,1,1,1,1,1,1,1,1,1,1,1,1,0.591324,0.564878,0.591324,0.564878,0.591324,0.564878,0.591324,0.591324,0.564878,0.564878,0.591324,1,1,1
2201,1,1,1,1,1,1,1,1,1,1,1,1,1,0.406107,0.529964,0.406107,0.529964,0.406107,0.529964,0.406107,0.406107,0.529964,0.529964,0.406107,1,1,1
2202,1,1,1,1,1,1,1,1,1,1,1,1,1,0.202911,0.490881,0.202911,0.490881,0.202911,0.490881,0.202911,0.202911,0.490881,0.490881,0.202911,1,1,1
2203,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028539,0.492444,0.028539,0.492444,0.028539,0.492444,0.028539,0.028539,0.492444,0.492444,0.028539,1,1,1
2204,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.518499,0,0.518499,0,0.518499,0,0,0.518499,0.518499,0,1,1,1
2205,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.548723,0,0.548723,0,0.548723,0,0,0.548723,0.548723,0,1,1,1
2206,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.579468,0,0.579468,0,0.579468,0,0,0.579468,0.579468,0,1,1,1
2207,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.567483,0,0.567483,0,0.567483,0,0,0.567483,0.567483,0,1,1,1
2208,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.45284,0,0.45284,0,0.45284,0,0,0.45284,0.45284,0,1,1,1
2209,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.39135,0,0.39135,0,0.39135,0,0,0.39135,0.39135,0,1,1,1
2210,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.323085,0,0.323085,0,0.323085,0,0,0.323085,0.323085,0,1,1,1
2211,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.324127,0,0.324127,0,0.324127,0,0,0.324127,0.324127,0,1,1,1
2212,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.333507,0,0.333507,0,0.333507,0,0,0.333507,0.333507,0,1,1,1
2213,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.270974,0,0.270974,0,0.270974,0,0,0.270974,0.270974,0,1,1,1
2214,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.248567,0,0.248567,0,0.248567,0,0,0.248567,0.248567,0,1,1,1
2215,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015411,0.284523,0.015411,0.284523,0.015411,0.284523,0.015411,0.015411,0.284523,0.284523,0.015411,1,1,1
2216,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12871,0.406462,0.12871,0.406462,0.12871,0.406462,0.12871,0.12871,0.406462,0.406462,0.12871,1,1,1
2217,1,1,1,1,1,1,1,1,1,1,1,1,1,0.406678,0.524231,0.406678,0.524231,0.406678,0.524231,0.406678,0.406678,0.524231,0.524231,0.406678,1,1,1
2218,1,1,1,1,1,1,1,1,1,1,1,1,1,0.466039,0.525274,0.466039,0.525274,0.466039,0.525274,0.466039,0.466039,0.525274,0.525274,0.466039,1,1,1
2219,1,1,1,1,1,1,1,1,1,1,1,1,1,0.748858,0.548202,0.748858,0.548202,0.748858,0.548202,0.748858,0.748858,0.548202,0.548202,0.748858,1,1,1
2220,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827911,0.51433,0.827911,0.51433,0.827911,0.51433,0.827911,0.827911,0.51433,0.51433,0.827911,1,1,1
2221,1,1,1,1,1,1,1,1,1,1,1,1,1,0.869578,0.51433,0.869578,0.51433,0.869578,0.51433,0.869578,0.869578,0.51433,0.51433,0.869578,1,1,1
2222,1,1,1,1,1,1,1,1,1,1,1,1,1,0.835046,0.459093,0.835046,0.459093,0.835046,0.459093,0.835046,0.835046,0.459093,0.459093,0.835046,1,1,1
2223,1,1,1,1,1,1,1,1,1,1,1,1,1,0.737728,0.366858,0.737728,0.366858,0.737728,0.366858,0.737728,0.737728,0.366858,0.366858,0.737728,1,1,1
2224,1,1,1,1,1,1,1,1,1,1,1,1,1,0.589897,0.27827,0.589897,0.27827,0.589897,0.27827,0.589897,0.589897,0.27827,0.27827,0.589897,1,1,1
2225,1,1,1,1,1,1,1,1,1,1,1,1,1,0.405537,0.227723,0.405537,0.227723,0.405537,0.227723,0.405537,0.405537,0.227723,0.227723,0.405537,1,1,1
2226,1,1,1,1,1,1,1,1,1,1,1,1,1,0.205479,0.174049,0.205479,0.174049,0.205479,0.174049,0.205479,0.205479,0.174049,0.174049,0.205479,1,1,1
2227,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028253,0.168838,0.028253,0.168838,0.028253,0.168838,0.028253,0.028253,0.168838,0.168838,0.028253,1,1,1
2228,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.210526,0,0.210526,0,0.210526,0,0,0.210526,0.210526,0,1,1,1
2229,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.273059,0,0.273059,0,0.273059,0,0,0.273059,0.273059,0,1,1,1
2230,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.272017,0,0.272017,0,0.272017,0,0,0.272017,0.272017,0,1,1,1
2231,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.28296,0,0.28296,0,0.28296,0,0,0.28296,0.28296,0,1,1,1
2232,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.312142,0,0.312142,0,0.312142,0,0,0.312142,0.312142,0,1,1,1
2233,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.321001,0,0.321001,0,0.321001,0,0,0.321001,0.321001,0,1,1,1
2234,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.362689,0,0.362689,0,0.362689,0,0,0.362689,0.362689,0,1,1,1
2235,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.392392,0,0.392392,0,0.392392,0,0,0.392392,0.392392,0,1,1,1
2236,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.414799,0,0.414799,0,0.414799,0,0,0.414799,0.414799,0,1,1,1
2237,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.402814,0,0.402814,0,0.402814,0,0,0.402814,0.402814,0,1,1,1
2238,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.403335,0,0.403335,0,0.403335,0,0,0.403335,0.403335,0,1,1,1
2239,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042237,0.388744,0.042237,0.388744,0.042237,0.388744,0.042237,0.042237,0.388744,0.388744,0.042237,1,1,1
2240,1,1,1,1,1,1,1,1,1,1,1,1,1,0.212614,0.377801,0.212614,0.377801,0.212614,0.377801,0.212614,0.212614,0.377801,0.377801,0.212614,1,1,1
2241,1,1,1,1,1,1,1,1,1,1,1,1,1,0.373288,0.404377,0.373288,0.404377,0.373288,0.404377,0.373288,0.373288,0.404377,0.404377,0.373288,1,1,1
2242,1,1,1,1,1,1,1,1,1,1,1,1,1,0.504281,0.443981,0.504281,0.443981,0.504281,0.443981,0.504281,0.504281,0.443981,0.443981,0.504281,1,1,1
2243,1,1,1,1,1,1,1,1,1,1,1,1,1,0.609018,0.44346,0.609018,0.44346,0.609018,0.44346,0.609018,0.609018,0.44346,0.44346,0.609018,1,1,1
2244,1,1,1,1,1,1,1,1,1,1,1,1,1,0.545947,0.389786,0.545947,0.389786,0.545947,0.389786,0.545947,0.545947,0.389786,0.389786,0.545947,1,1,1
2245,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47089,0.389786,0.47089,0.389786,0.47089,0.389786,0.47089,0.47089,0.389786,0.389786,0.47089,1,1,1
2246,1,1,1,1,1,1,1,1,1,1,1,1,1,0.307934,0.403856,0.307934,0.403856,0.307934,0.403856,0.307934,0.307934,0.403856,0.403856,0.307934,1,1,1
2247,1,1,1,1,1,1,1,1,1,1,1,1,1,0.199201,0.392913,0.199201,0.392913,0.199201,0.392913,0.199201,0.199201,0.392913,0.392913,0.199201,1,1,1
2248,1,1,1,1,1,1,1,1,1,1,1,1,1,0.15468,0.406983,0.15468,0.406983,0.15468,0.406983,0.15468,0.15468,0.406983,0.406983,0.15468,1,1,1
