Time_Index,z1_natural_gas,z1_coal,z1_nuclear,z2_natural_gas,z2_coal,z2_nuclear,z3_natural_gas,z3_coal,z4_natural_gas,z5_natural_gas,z5_coal,z7_natural_gas,z7_coal,z1_solar,z1_wind,z3_solar,z3_wind,z4_solar,z4_wind,z5_solar,z7_solar,z7_wind,z6_wind,z8_solar
6825,1,1,1,1,1,1,1,1,1,1,1,1,1,0.306221,0.128713,0.306221,0.128713,0.306221,0.128713,0.306221,0.306221,0.128713,0.128713,0.306221
6826,1,1,1,1,1,1,1,1,1,1,1,1,1,0.404395,0.098489,0.404395,0.098489,0.404395,0.098489,0.404395,0.404395,0.098489,0.098489,0.404395
6827,1,1,1,1,1,1,1,1,1,1,1,1,1,0.589326,0.114643,0.589326,0.114643,0.589326,0.114643,0.589326,0.589326,0.114643,0.114643,0.589326
6828,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54024,0.121939,0.54024,0.121939,0.54024,0.121939,0.54024,0.54024,0.121939,0.121939,0.54024
6829,1,1,1,1,1,1,1,1,1,1,1,1,1,0.650114,0.122981,0.650114,0.122981,0.650114,0.122981,0.650114,0.650114,0.122981,0.122981,0.650114
6830,1,1,1,1,1,1,1,1,1,1,1,1,1,0.59903,0.161542,0.59903,0.161542,0.59903,0.161542,0.59903,0.59903,0.161542,0.161542,0.59903
6831,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45976,0.224596,0.45976,0.224596,0.45976,0.224596,0.45976,0.45976,0.224596,0.224596,0.45976
6832,1,1,1,1,1,1,1,1,1,1,1,1,1,0.33476,0.207921,0.33476,0.207921,0.33476,0.207921,0.33476,0.33476,0.207921,0.207921,0.33476
6833,1,1,1,1,1,1,1,1,1,1,1,1,1,0.097888,0.205315,0.097888,0.205315,0.097888,0.205315,0.097888,0.097888,0.205315,0.205315,0.097888
6834,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016553,0.18395,0.016553,0.18395,0.016553,0.18395,0.016553,0.016553,0.18395,0.18395,0.016553
6835,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.220427,0,0.220427,0,0.220427,0,0,0.220427,0.220427,0
6836,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.199583,0,0.199583,0,0.199583,0,0,0.199583,0.199583,0
6837,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.223554,0,0.223554,0,0.223554,0,0,0.223554,0.223554,0
6838,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25013,0,0.25013,0,0.25013,0,0,0.25013,0.25013,0
6839,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.279312,0,0.279312,0,0.279312,0,0,0.279312,0.279312,0
6840,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.336634,0,0.336634,0,0.336634,0,0,0.336634,0.336634,0
6841,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.340281,0,0.340281,0,0.340281,0,0,0.340281,0.340281,0
6842,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.304846,0,0.304846,0,0.304846,0,0,0.304846,0.304846,0
6843,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.256905,0,0.256905,0,0.256905,0,0,0.256905,0.256905,0
6844,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.231892,0,0.231892,0,0.231892,0,0,0.231892,0.231892,0
6845,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.194372,0,0.194372,0,0.194372,0,0,0.194372,0.194372,0
6846,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.163106,0,0.163106,0,0.163106,0,0,0.163106,0.163106,0
6847,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.234497,0,0.234497,0,0.234497,0,0,0.234497,0.234497,0
6848,1,1,1,1,1,1,1,1,1,1,1,1,1,0.104167,0.274622,0.104167,0.274622,0.104167,0.274622,0.104167,0.104167,0.274622,0.274622,0.104167
6849,1,1,1,1,1,1,1,1,1,1,1,1,1,0.306792,0.233455,0.306792,0.233455,0.306792,0.233455,0.306792,0.306792,0.233455,0.233455,0.306792
6850,1,1,1,1,1,1,1,1,1,1,1,1,1,0.466895,0.203231,0.466895,0.203231,0.466895,0.203231,0.466895,0.466895,0.203231,0.203231,0.466895
6851,1,1,1,1,1,1,1,1,1,1,1,1,1,0.585331,0.174049,0.585331,0.174049,0.585331,0.174049,0.585331,0.585331,0.174049,0.174049,0.585331
6852,1,1,1,1,1,1,1,1,1,1,1,1,1,0.651826,0.17457,0.651826,0.17457,0.651826,0.17457,0.651826,0.651826,0.17457,0.17457,0.651826
6853,1,1,1,1,1,1,1,1,1,1,1,1,1,0.65782,0.177697,0.65782,0.177697,0.65782,0.177697,0.65782,0.65782,0.177697,0.177697,0.65782
6854,1,1,1,1,1,1,1,1,1,1,1,1,1,0.604167,0.168317,0.604167,0.168317,0.604167,0.168317,0.604167,0.604167,0.168317,0.168317,0.604167
6855,1,1,1,1,1,1,1,1,1,1,1,1,1,0.496575,0.140177,0.496575,0.140177,0.496575,0.140177,0.496575,0.496575,0.140177,0.140177,0.496575
6856,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34589,0.14643,0.34589,0.14643,0.34589,0.14643,0.34589,0.34589,0.14643,0.14643,0.34589
6857,1,1,1,1,1,1,1,1,1,1,1,1,1,0.170947,0.131318,0.170947,0.131318,0.170947,0.131318,0.170947,0.170947,0.131318,0.131318,0.170947
6858,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016267,0.128192,0.016267,0.128192,0.016267,0.128192,0.016267,0.016267,0.128192,0.128192,0.016267
6859,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.206879,0,0.206879,0,0.206879,0,0,0.206879,0.206879,0
6860,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.269932,0,0.269932,0,0.269932,0,0,0.269932,0.269932,0
6861,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.257426,0,0.257426,0,0.257426,0,0,0.257426,0.257426,0
6862,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.249609,0,0.249609,0,0.249609,0,0,0.249609,0.249609,0
6863,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.235539,0,0.235539,0,0.235539,0,0,0.235539,0.235539,0
6864,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.253257,0,0.253257,0,0.253257,0,0,0.253257,0.253257,0
6865,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.220948,0,0.220948,0,0.220948,0,0,0.220948,0.220948,0
6866,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.178739,0,0.178739,0,0.178739,0,0,0.178739,0.178739,0
6867,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.162585,0,0.162585,0,0.162585,0,0,0.162585,0.162585,0
6868,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.130276,0,0.130276,0,0.130276,0,0,0.130276,0.130276,0
6869,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.127671,0,0.127671,0,0.127671,0,0,0.127671,0.127671,0
6870,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.108911,0,0.108911,0,0.108911,0,0,0.108911,0.108911,0
6871,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.100052,0,0.100052,0,0.100052,0,0,0.100052,0.100052,0
6872,1,1,1,1,1,1,1,1,1,1,1,1,1,0.026541,0.060448,0.026541,0.060448,0.026541,0.060448,0.026541,0.026541,0.060448,0.060448,0.026541
6873,1,1,1,1,1,1,1,1,1,1,1,1,1,0.076769,0.051589,0.076769,0.051589,0.076769,0.051589,0.076769,0.076769,0.051589,0.051589,0.076769
6874,1,1,1,1,1,1,1,1,1,1,1,1,1,0.11387,0.035435,0.11387,0.035435,0.11387,0.035435,0.11387,0.11387,0.035435,0.035435,0.11387
6875,1,1,1,1,1,1,1,1,1,1,1,1,1,0.105023,0.022408,0.105023,0.022408,0.105023,0.022408,0.105023,0.105023,0.022408,0.022408,0.105023
6876,1,1,1,1,1,1,1,1,1,1,1,1,1,0.130422,0.028661,0.130422,0.028661,0.130422,0.028661,0.130422,0.130422,0.028661,0.028661,0.130422
6877,1,1,1,1,1,1,1,1,1,1,1,1,1,0.142409,0.031787,0.142409,0.031787,0.142409,0.031787,0.142409,0.142409,0.031787,0.031787,0.142409
6878,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256279,0.033351,0.256279,0.033351,0.256279,0.033351,0.256279,0.256279,0.033351,0.033351,0.256279
6879,1,1,1,1,1,1,1,1,1,1,1,1,1,0.126712,0.054195,0.126712,0.054195,0.126712,0.054195,0.126712,0.126712,0.054195,0.054195,0.126712
6880,1,1,1,1,1,1,1,1,1,1,1,1,1,0.179509,0.047421,0.179509,0.047421,0.179509,0.047421,0.179509,0.179509,0.047421,0.047421,0.179509
6881,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047945,0.047942,0.047945,0.047942,0.047945,0.047942,0.047945,0.047945,0.047942,0.047942,0.047945
6882,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005708,0.075039,0.005708,0.075039,0.005708,0.075039,0.005708,0.005708,0.075039,0.075039,0.005708
6883,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.099531,0,0.099531,0,0.099531,0,0,0.099531,0.099531,0
6884,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.109953,0,0.109953,0,0.109953,0,0,0.109953,0.109953,0
6885,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.128192,0,0.128192,0,0.128192,0,0,0.128192,0.128192,0
6886,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.128713,0,0.128713,0,0.128713,0,0,0.128713,0.128713,0
6887,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.117249,0,0.117249,0,0.117249,0,0,0.117249,0.117249,0
6888,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.096404,0,0.096404,0,0.096404,0,0,0.096404,0.096404,0
6889,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.096404,0,0.096404,0,0.096404,0,0,0.096404,0.096404,0
6890,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.104742,0,0.104742,0,0.104742,0,0,0.104742,0.104742,0
6891,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.105263,0,0.105263,0,0.105263,0,0,0.105263,0.105263,0
6892,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.117249,0,0.117249,0,0.117249,0,0,0.117249,0.117249,0
6893,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.133403,0,0.133403,0,0.133403,0,0,0.133403,0.133403,0
6894,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.15112,0,0.15112,0,0.15112,0,0,0.15112,0.15112,0
6895,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.173007,0,0.173007,0,0.173007,0,0,0.173007,0.173007,0
6896,1,1,1,1,1,1,1,1,1,1,1,1,1,0.092751,0.134445,0.092751,0.134445,0.092751,0.134445,0.092751,0.092751,0.134445,0.134445,0.092751
6897,1,1,1,1,1,1,1,1,1,1,1,1,1,0.174658,0.104742,0.174658,0.104742,0.174658,0.104742,0.174658,0.174658,0.104742,0.104742,0.174658
6898,1,1,1,1,1,1,1,1,1,1,1,1,1,0.299943,0.121417,0.299943,0.121417,0.299943,0.121417,0.299943,0.299943,0.121417,0.121417,0.299943
6899,1,1,1,1,1,1,1,1,1,1,1,1,1,0.371575,0.127671,0.371575,0.127671,0.371575,0.127671,0.371575,0.371575,0.127671,0.127671,0.371575
6900,1,1,1,1,1,1,1,1,1,1,1,1,1,0.579053,0.147473,0.579053,0.147473,0.579053,0.147473,0.579053,0.579053,0.147473,0.147473,0.579053
6901,1,1,1,1,1,1,1,1,1,1,1,1,1,0.142409,0.144346,0.142409,0.144346,0.142409,0.144346,0.142409,0.142409,0.144346,0.144346,0.142409
6902,1,1,1,1,1,1,1,1,1,1,1,1,1,0.186644,0.132882,0.186644,0.132882,0.186644,0.132882,0.186644,0.186644,0.132882,0.132882,0.186644
6903,1,1,1,1,1,1,1,1,1,1,1,1,1,0.188356,0.126107,0.188356,0.126107,0.188356,0.126107,0.188356,0.188356,0.126107,0.126107,0.188356
6904,1,1,1,1,1,1,1,1,1,1,1,1,1,0.118151,0.17457,0.118151,0.17457,0.118151,0.17457,0.118151,0.118151,0.17457,0.17457,0.118151
6905,1,1,1,1,1,1,1,1,1,1,1,1,1,0.047089,0.250651,0.047089,0.250651,0.047089,0.250651,0.047089,0.047089,0.250651,0.250651,0.047089
6906,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006279,0.322564,0.006279,0.322564,0.006279,0.322564,0.006279,0.006279,0.322564,0.322564,0.006279
6907,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.337676,0,0.337676,0,0.337676,0,0,0.337676,0.337676,0
6908,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.323606,0,0.323606,0,0.323606,0,0,0.323606,0.323606,0
6909,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.447629,0,0.447629,0,0.447629,0,0,0.447629,0.447629,0
6910,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.563314,0,0.563314,0,0.563314,0,0,0.563314,0.563314,0
6911,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.589891,0,0.589891,0,0.589891,0,0,0.589891,0.589891,0
6912,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.638353,0,0.638353,0,0.638353,0,0,0.638353,0.638353,0
6913,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.626889,0,0.626889,0,0.626889,0,0,0.626889,0.626889,0
6914,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.593538,0,0.593538,0,0.593538,0,0,0.593538,0.593538,0
6915,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.526316,0,0.526316,0,0.526316,0,0,0.526316,0.526316,0
6916,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.514851,0,0.514851,0,0.514851,0,0,0.514851,0.514851,0
6917,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.497655,0,0.497655,0,0.497655,0,0,0.497655,0.497655,0
6918,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.470036,0,0.470036,0,0.470036,0,0,0.470036,0.470036,0
6919,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.476811,0,0.476811,0,0.476811,0,0,0.476811,0.476811,0
6920,1,1,1,1,1,1,1,1,1,1,1,1,1,0.048801,0.508598,0.048801,0.508598,0.048801,0.508598,0.048801,0.048801,0.508598,0.508598,0.048801
6921,1,1,1,1,1,1,1,1,1,1,1,1,1,0.052226,0.532569,0.052226,0.532569,0.052226,0.532569,0.052226,0.052226,0.532569,0.532569,0.052226
6922,1,1,1,1,1,1,1,1,1,1,1,1,1,0.103025,0.544033,0.103025,0.544033,0.103025,0.544033,0.103025,0.103025,0.544033,0.544033,0.103025
6923,1,1,1,1,1,1,1,1,1,1,1,1,1,0.149829,0.554455,0.149829,0.554455,0.149829,0.554455,0.149829,0.149829,0.554455,0.554455,0.149829
6924,1,1,1,1,1,1,1,1,1,1,1,1,1,0.233733,0.631579,0.233733,0.631579,0.233733,0.631579,0.233733,0.233733,0.631579,0.631579,0.233733
6925,1,1,1,1,1,1,1,1,1,1,1,1,1,0.243436,0.662845,0.243436,0.662845,0.243436,0.662845,0.243436,0.243436,0.662845,0.662845,0.243436
6926,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166381,0.644085,0.166381,0.644085,0.166381,0.644085,0.166381,0.166381,0.644085,0.644085,0.166381
6927,1,1,1,1,1,1,1,1,1,1,1,1,1,0.118436,0.624283,0.118436,0.624283,0.118436,0.624283,0.118436,0.118436,0.624283,0.624283,0.118436
6928,1,1,1,1,1,1,1,1,1,1,1,1,1,0.082763,0.612298,0.082763,0.612298,0.082763,0.612298,0.082763,0.082763,0.612298,0.612298,0.082763
6929,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031678,0.549244,0.031678,0.549244,0.031678,0.549244,0.031678,0.031678,0.549244,0.549244,0.031678
6930,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002283,0.4716,0.002283,0.4716,0.002283,0.4716,0.002283,0.002283,0.4716,0.4716,0.002283
6931,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.451277,0,0.451277,0,0.451277,0,0,0.451277,0.451277,0
6932,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.453882,0,0.453882,0,0.453882,0,0,0.453882,0.453882,0
6933,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.426785,0,0.426785,0,0.426785,0,0,0.426785,0.426785,0
6934,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.412194,0,0.412194,0,0.412194,0,0,0.412194,0.412194,0
6935,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.342366,0,0.342366,0,0.342366,0,0,0.342366,0.342366,0
6936,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.260552,0,0.260552,0,0.260552,0,0,0.260552,0.260552,0
6937,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.215737,0,0.215737,0,0.215737,0,0,0.215737,0.215737,0
6938,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.184471,0,0.184471,0,0.184471,0,0,0.184471,0.184471,0
6939,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.168317,0,0.168317,0,0.168317,0,0,0.168317,0.168317,0
6940,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.136008,0,0.136008,0,0.136008,0,0,0.136008,0.136008,0
6941,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.117249,0,0.117249,0,0.117249,0,0,0.117249,0.117249,0
6942,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.08963,0,0.08963,0,0.08963,0,0,0.08963,0.08963,0
6943,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.054716,0,0.054716,0,0.054716,0,0,0.054716,0.054716,0
6944,1,1,1,1,1,1,1,1,1,1,1,1,1,0.051655,0.026576,0.051655,0.026576,0.051655,0.026576,0.051655,0.051655,0.026576,0.026576,0.051655
6945,1,1,1,1,1,1,1,1,1,1,1,1,1,0.188642,0.027097,0.188642,0.027097,0.188642,0.027097,0.188642,0.188642,0.027097,0.027097,0.188642
6946,1,1,1,1,1,1,1,1,1,1,1,1,1,0.114155,0.015112,0.114155,0.015112,0.114155,0.015112,0.114155,0.114155,0.015112,0.015112,0.114155
6947,1,1,1,1,1,1,1,1,1,1,1,1,1,0.137842,0.012507,0.137842,0.012507,0.137842,0.012507,0.137842,0.137842,0.012507,0.012507,0.137842
6948,1,1,1,1,1,1,1,1,1,1,1,1,1,0.370148,0.033872,0.370148,0.033872,0.370148,0.033872,0.370148,0.370148,0.033872,0.033872,0.370148
6949,1,1,1,1,1,1,1,1,1,1,1,1,1,0.309646,0.065138,0.309646,0.065138,0.309646,0.065138,0.309646,0.309646,0.065138,0.065138,0.309646
6950,1,1,1,1,1,1,1,1,1,1,1,1,1,0.487158,0.085982,0.487158,0.085982,0.487158,0.085982,0.487158,0.487158,0.085982,0.085982,0.487158
6951,1,1,1,1,1,1,1,1,1,1,1,1,1,0.474886,0.153726,0.474886,0.153726,0.474886,0.153726,0.474886,0.474886,0.153726,0.153726,0.474886
6952,1,1,1,1,1,1,1,1,1,1,1,1,1,0.307363,0.175612,0.307363,0.175612,0.307363,0.175612,0.307363,0.307363,0.175612,0.175612,0.307363
6953,1,1,1,1,1,1,1,1,1,1,1,1,1,0.094749,0.187077,0.094749,0.187077,0.094749,0.187077,0.094749,0.094749,0.187077,0.187077,0.094749
6954,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001427,0.19333,0.001427,0.19333,0.001427,0.19333,0.001427,0.001427,0.19333,0.19333,0.001427
6955,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.279312,0,0.279312,0,0.279312,0,0,0.279312,0.279312,0
6956,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.324127,0,0.324127,0,0.324127,0,0,0.324127,0.324127,0
6957,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.369984,0,0.369984,0,0.369984,0,0,0.369984,0.369984,0
6958,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.372069,0,0.372069,0,0.372069,0,0,0.372069,0.372069,0
6959,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.348098,0,0.348098,0,0.348098,0,0,0.348098,0.348098,0
6960,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.300677,0,0.300677,0,0.300677,0,0,0.300677,0.300677,0
6961,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.280875,0,0.280875,0,0.280875,0,0,0.280875,0.280875,0
6962,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.272538,0,0.272538,0,0.272538,0,0,0.272538,0.272538,0
6963,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.284002,0,0.284002,0,0.284002,0,0,0.284002,0.284002,0
6964,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.356436,0,0.356436,0,0.356436,0,0,0.356436,0.356436,0
6965,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.394997,0,0.394997,0,0.394997,0,0,0.394997,0.394997,0
6966,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.394997,0,0.394997,0,0.394997,0,0,0.394997,0.394997,0
6967,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.34445,0,0.34445,0,0.34445,0,0,0.34445,0.34445,0
6968,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071918,0.305888,0.071918,0.305888,0.071918,0.305888,0.071918,0.071918,0.305888,0.305888,0.071918
6969,1,1,1,1,1,1,1,1,1,1,1,1,1,0.160388,0.32569,0.160388,0.32569,0.160388,0.32569,0.160388,0.160388,0.32569,0.32569,0.160388
6970,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078196,0.369984,0.078196,0.369984,0.078196,0.369984,0.078196,0.078196,0.369984,0.369984,0.078196
6971,1,1,1,1,1,1,1,1,1,1,1,1,1,0.110445,0.447629,0.110445,0.447629,0.110445,0.447629,0.110445,0.110445,0.447629,0.447629,0.110445
6972,1,1,1,1,1,1,1,1,1,1,1,1,1,0.578482,0.470036,0.578482,0.470036,0.578482,0.470036,0.578482,0.578482,0.470036,0.470036,0.578482
6973,1,1,1,1,1,1,1,1,1,1,1,1,1,0.113014,0.538301,0.113014,0.538301,0.113014,0.538301,0.113014,0.113014,0.538301,0.538301,0.113014
6974,1,1,1,1,1,1,1,1,1,1,1,1,1,0.148116,0.550287,0.148116,0.550287,0.148116,0.550287,0.148116,0.148116,0.550287,0.550287,0.148116
6975,1,1,1,1,1,1,1,1,1,1,1,1,1,0.089326,0.524752,0.089326,0.524752,0.089326,0.524752,0.089326,0.089326,0.524752,0.524752,0.089326
6976,1,1,1,1,1,1,1,1,1,1,1,1,1,0.119292,0.410109,0.119292,0.410109,0.119292,0.410109,0.119292,0.119292,0.410109,0.410109,0.119292
6977,1,1,1,1,1,1,1,1,1,1,1,1,1,0.054795,0.347577,0.054795,0.347577,0.054795,0.347577,0.054795,0.054795,0.347577,0.347577,0.054795
6978,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001427,0.400208,0.001427,0.400208,0.001427,0.400208,0.001427,0.001427,0.400208,0.400208,0.001427
6979,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.348619,0,0.348619,0,0.348619,0,0,0.348619,0.348619,0
6980,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.38197,0,0.38197,0,0.38197,0,0,0.38197,0.38197,0
6981,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.350703,0,0.350703,0,0.350703,0,0,0.350703,0.350703,0
6982,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.29234,0,0.29234,0,0.29234,0,0,0.29234,0.29234,0
6983,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.213132,0,0.213132,0,0.213132,0,0,0.213132,0.213132,0
6984,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.162585,0,0.162585,0,0.162585,0,0,0.162585,0.162585,0
6985,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.132882,0,0.132882,0,0.132882,0,0,0.132882,0.132882,0
6986,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.134445,0,0.134445,0,0.134445,0,0,0.134445,0.134445,0
6987,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.169359,0,0.169359,0,0.169359,0,0,0.169359,0.169359,0
6988,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.164669,0,0.164669,0,0.164669,0,0,0.164669,0.164669,0
6989,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.173528,0,0.173528,0,0.173528,0,0,0.173528,0.173528,0
6990,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.178739,0,0.178739,0,0.178739,0,0,0.178739,0.178739,0
6991,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.200104,0,0.200104,0,0.200104,0,0,0.200104,0.200104,0
6992,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035103,0.189161,0.035103,0.189161,0.035103,0.189161,0.035103,0.035103,0.189161,0.189161,0.035103
6993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086473,0.200104,0.086473,0.200104,0.086473,0.200104,0.086473,0.086473,0.200104,0.200104,0.086473
6994,1,1,1,1,1,1,1,1,1,1,1,1,1,0.100457,0.196456,0.100457,0.196456,0.100457,0.196456,0.100457,0.100457,0.196456,0.196456,0.100457
6995,1,1,1,1,1,1,1,1,1,1,1,1,1,0.238584,0.208963,0.238584,0.208963,0.238584,0.208963,0.238584,0.238584,0.208963,0.208963,0.238584
6996,1,1,1,1,1,1,1,1,1,1,1,1,1,0.314212,0.260031,0.314212,0.260031,0.314212,0.260031,0.314212,0.314212,0.260031,0.260031,0.314212
6997,1,1,1,1,1,1,1,1,1,1,1,1,1,0.241724,0.263679,0.241724,0.263679,0.241724,0.263679,0.241724,0.241724,0.263679,0.263679,0.241724
6998,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111301,0.323085,0.111301,0.323085,0.111301,0.323085,0.111301,0.111301,0.323085,0.323085,0.111301
6999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.237728,0.393434,0.237728,0.393434,0.237728,0.393434,0.237728,0.237728,0.393434,0.393434,0.237728
7000,1,1,1,1,1,1,1,1,1,1,1,1,1,0.144406,0.376759,0.144406,0.376759,0.144406,0.376759,0.144406,0.144406,0.376759,0.376759,0.144406
7001,1,1,1,1,1,1,1,1,1,1,1,1,1,0.091324,0.429911,0.091324,0.429911,0.091324,0.429911,0.091324,0.091324,0.429911,0.429911,0.091324
7002,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001712,0.520584,0.001712,0.520584,0.001712,0.520584,0.001712,0.001712,0.520584,0.520584,0.001712
7003,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.484627,0,0.484627,0,0.484627,0,0,0.484627,0.484627,0
7004,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.42001,0,0.42001,0,0.42001,0,0,0.42001,0.42001,0
7005,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.482022,0,0.482022,0,0.482022,0,0,0.482022,0.482022,0
7006,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.475248,0,0.475248,0,0.475248,0,0,0.475248,0.475248,0
7007,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.47629,0,0.47629,0,0.47629,0,0,0.47629,0.47629,0
7008,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.462741,0,0.462741,0,0.462741,0,0,0.462741,0.462741,0
7009,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.475248,0,0.475248,0,0.475248,0,0,0.475248,0.475248,0
