Time_Index,Gen1,Gen3,Gen6,Wind6,PV2,BESS2,BESS5,BESS6
6569,1,1,1,0.405419,0.019977,1,1,1
6570,1,1,1,0.379364,0,1,1,1
6571,1,1,1,0.39604,0,1,1,1
6572,1,1,1,0.410631,0,1,1,1
6573,1,1,1,0.471079,0,1,1,1
6574,1,1,1,0.519541,0,1,1,1
6575,1,1,1,0.552371,0,1,1,1
6576,1,1,1,0.507035,0,1,1,1
6577,1,1,1,0.461178,0,1,1,1
6578,1,1,1,0.44346,0,1,1,1
6579,1,1,1,0.38197,0,1,1,1
6580,1,1,1,0.275664,0,1,1,1
6581,1,1,1,0.242835,0,1,1,1
6582,1,1,1,0.21678,0,1,1,1
6583,1,1,1,0.162585,0.127854,1,1,1
6584,1,1,1,0.107869,0.123573,1,1,1
6585,1,1,1,0.08025,0.144692,1,1,1
6586,1,1,1,0.055758,0.182934,1,1,1
6587,1,1,1,0.073997,0.353311,1,1,1
6588,1,1,1,0.12715,0.442637,1,1,1
6589,1,1,1,0.175612,0.279966,1,1,1
6590,1,1,1,0.17926,0.311358,1,1,1
6591,1,1,1,0.157895,0.384703,1,1,1
6592,1,1,1,0.129234,0.181507,1,1,1
6593,1,1,1,0.08963,0.03282,1,1,1
6594,1,1,1,0.08494,0,1,1,1
6595,1,1,1,0.113601,0,1,1,1
6596,1,1,1,0.109953,0,1,1,1
6597,1,1,1,0.117249,0,1,1,1
6598,1,1,1,0.12715,0,1,1,1
6599,1,1,1,0.120375,0,1,1,1
6600,1,1,1,0.116727,0,1,1,1
6601,1,1,1,0.120896,0,1,1,1
6602,1,1,1,0.147473,0,1,1,1
6603,1,1,1,0.178739,0,1,1,1
6604,1,1,1,0.194893,0,1,1,1
6605,1,1,1,0.196456,0,1,1,1
6606,1,1,1,0.21678,0,1,1,1
6607,1,1,1,0.197499,0.117295,1,1,1
6608,1,1,1,0.149036,0.319064,1,1,1
6609,1,1,1,0.087024,0.48145,1,1,1
6610,1,1,1,0.074518,0.548801,1,1,1
6611,1,1,1,0.069828,0.679795,1,1,1
6612,1,1,1,0.06149,0.307363,1,1,1
6613,1,1,1,0.092757,0.121575,1,1,1
6614,1,1,1,0.109953,0.094178,1,1,1
6615,1,1,1,0.10839,0.082477,1,1,1
6616,1,1,1,0.071912,0.03653,1,1,1
6617,1,1,1,0.067223,0.012272,1,1,1
6618,1,1,1,0.12715,0,1,1,1
6619,1,1,1,0.174049,0,1,1,1
6620,1,1,1,0.19333,0,1,1,1
6621,1,1,1,0.230849,0,1,1,1
6622,1,1,1,0.26889,0,1,1,1
6623,1,1,1,0.310578,0,1,1,1
6624,1,1,1,0.284523,0,1,1,1
6625,1,1,1,0.280354,0,1,1,1
6626,1,1,1,0.260552,0,1,1,1
6627,1,1,1,0.24544,0,1,1,1
6628,1,1,1,0.235018,0,1,1,1
6629,1,1,1,0.225638,0,1,1,1
6630,1,1,1,0.197499,0,1,1,1
6631,1,1,1,0.192288,0.068208,1,1,1
6632,1,1,1,0.170922,0.246861,1,1,1
6633,1,1,1,0.116727,0.411244,1,1,1
6634,1,1,1,0.105784,0.153824,1,1,1
6635,1,1,1,0.096404,0.294235,1,1,1
6636,1,1,1,0.112559,0.255993,1,1,1
6637,1,1,1,0.11777,0.388984,1,1,1
6638,1,1,1,0.129755,0.345605,1,1,1
6639,1,1,1,0.119333,0.341895,1,1,1
6640,1,1,1,0.100052,0.04395,1,1,1
6641,1,1,1,0.096404,0.034247,1,1,1
6642,1,1,1,0.092757,0,1,1,1
6643,1,1,1,0.087546,0,1,1,1
6644,1,1,1,0.065659,0,1,1,1
6645,1,1,1,0.049505,0,1,1,1
6646,1,1,1,0.081292,0,1,1,1
6647,1,1,1,0.057843,0,1,1,1
6648,1,1,1,0.06149,0,1,1,1
6649,1,1,1,0.060969,0,1,1,1
6650,1,1,1,0.073476,0,1,1,1
6651,1,1,1,0.065138,0,1,1,1
6652,1,1,1,0.071912,0,1,1,1
6653,1,1,1,0.062533,0,1,1,1
6654,1,1,1,0.065659,0,1,1,1
6655,1,1,1,0.060969,0.126427,1,1,1
6656,1,1,1,0.109432,0.331906,1,1,1
6657,1,1,1,0.134966,0.277683,1,1,1
6658,1,1,1,0.133403,0.566495,1,1,1
6659,1,1,1,0.163627,0.393836,1,1,1
6660,1,1,1,0.154768,0.270833,1,1,1
6661,1,1,1,0.16519,0.232306,1,1,1
6662,1,1,1,0.165711,0.512272,1,1,1
6663,1,1,1,0.181344,0.371005,1,1,1
6664,1,1,1,0.169359,0.168094,1,1,1
6665,1,1,1,0.126628,0.026826,1,1,1
6666,1,1,1,0.170922,0,1,1,1
6667,1,1,1,0.244919,0,1,1,1
6668,1,1,1,0.272538,0,1,1,1
6669,1,1,1,0.302762,0,1,1,1
6670,1,1,1,0.346014,0,1,1,1
6671,1,1,1,0.313705,0,1,1,1
6672,1,1,1,0.323606,0,1,1,1
6673,1,1,1,0.340281,0,1,1,1
6674,1,1,1,0.383012,0,1,1,1
6675,1,1,1,0.369984,0,1,1,1
6676,1,1,1,0.361126,0,1,1,1
6677,1,1,1,0.336634,0,1,1,1
6678,1,1,1,0.343929,0,1,1,1
6679,1,1,1,0.379885,0.02911,1,1,1
6680,1,1,1,0.368421,0.144977,1,1,1
6681,1,1,1,0.340281,0.370434,1,1,1
6682,1,1,1,0.337676,0.267409,1,1,1
6683,1,1,1,0.342366,0.471461,1,1,1
6684,1,1,1,0.33038,0.506564,1,1,1
6685,1,1,1,0.292861,0.617009,1,1,1
6686,1,1,1,0.262116,0.370148,1,1,1
6687,1,1,1,0.219906,0.135845,1,1,1
6688,1,1,1,0.228765,0.038242,1,1,1
6689,1,1,1,0.230849,0.010845,1,1,1
6690,1,1,1,0.368942,0,1,1,1
6691,1,1,1,0.33507,0,1,1,1
6692,1,1,1,0.424179,0,1,1,1
6693,1,1,1,0.496613,0,1,1,1
6694,1,1,1,0.455446,0,1,1,1
6695,1,1,1,0.355393,0,1,1,1
6696,1,1,1,0.355915,0,1,1,1
6697,1,1,1,0.285044,0,1,1,1
6698,1,1,1,0.319437,0,1,1,1
6699,1,1,1,0.490881,0,1,1,1
6700,1,1,1,0.591454,0,1,1,1
6701,1,1,1,0.588848,0,1,1,1
6702,1,1,1,0.560188,0,1,1,1
6703,1,1,1,0.605003,0.116724,1,1,1
6704,1,1,1,0.628973,0.096747,1,1,1
6705,1,1,1,0.630537,0.442922,1,1,1
6706,1,1,1,0.715998,0.530251,1,1,1
6707,1,1,1,0.781136,0.658961,1,1,1
6708,1,1,1,0.795727,0.566781,1,1,1
6709,1,1,1,0.729026,0.548801,1,1,1
6710,1,1,1,0.736321,0.155537,1,1,1
6711,1,1,1,0.819698,0.098744,1,1,1
6712,1,1,1,0.639396,0.048801,1,1,1
6713,1,1,1,0.578426,0.014269,1,1,1
6714,1,1,1,0.418968,0,1,1,1
6715,1,1,1,0.36321,0,1,1,1
6716,1,1,1,0.365816,0,1,1,1
6717,1,1,1,0.375195,0,1,1,1
6718,1,1,1,0.337676,0,1,1,1
6719,1,1,1,0.285565,0,1,1,1
6720,1,1,1,0.225638,0,1,1,1
6721,1,1,1,0.138093,0,1,1,1
6722,1,1,1,0.112559,0,1,1,1
6723,1,1,1,0.097968,0,1,1,1
6724,1,1,1,0.09432,0,1,1,1
6725,1,1,1,0.08025,0,1,1,1
6726,1,1,1,0.078166,0,1,1,1
6727,1,1,1,0.072434,0.030251,1,1,1
6728,1,1,1,0.054195,0.305936,1,1,1
6729,1,1,1,0.03752,0.421804,1,1,1
6730,1,1,1,0.046899,0.538813,1,1,1
6731,1,1,1,0.043252,0.327911,1,1,1
6732,1,1,1,0.055758,0.438642,1,1,1
6733,1,1,1,0.0568,0.305365,1,1,1
6734,1,1,1,0.052632,0.170662,1,1,1
6735,1,1,1,0.069828,0.109589,1,1,1
6736,1,1,1,0.052632,0.070776,1,1,1
6737,1,1,1,0.045336,0.013984,1,1,1
6738,1,1,1,0.045336,0,1,1,1
6739,1,1,1,0.074518,0,1,1,1
6740,1,1,1,0.14174,0,1,1,1
6741,1,1,1,0.208442,0,1,1,1
6742,1,1,1,0.241793,0,1,1,1
6743,1,1,1,0.238666,0,1,1,1
6744,1,1,1,0.236582,0,1,1,1
6745,1,1,1,0.241271,0,1,1,1
6746,1,1,1,0.231371,0,1,1,1
6747,1,1,1,0.195935,0,1,1,1
6748,1,1,1,0.197499,0,1,1,1
6749,1,1,1,0.167275,0,1,1,1
6750,1,1,1,0.168838,0,1,1,1
6751,1,1,1,0.153205,0.121005,1,1,1
6752,1,1,1,0.09901,0.30879,1,1,1
6753,1,1,1,0.078687,0.475742,1,1,1
6754,1,1,1,0.096404,0.59161,1,1,1
6755,1,1,1,0.091714,0.448059,1,1,1
6756,1,1,1,0.071391,0.609589,1,1,1
6757,1,1,1,0.076081,0.57363,1,1,1
6758,1,1,1,0.090672,0.351313,1,1,1
6759,1,1,1,0.141219,0.160959,1,1,1
6760,1,1,1,0.134966,0.123573,1,1,1
6761,1,1,1,0.137051,0.009989,1,1,1
6762,1,1,1,0.144867,0,1,1,1
6763,1,1,1,0.163106,0,1,1,1
6764,1,1,1,0.168317,0,1,1,1
6765,1,1,1,0.178739,0,1,1,1
6766,1,1,1,0.182908,0,1,1,1
6767,1,1,1,0.177697,0,1,1,1
6768,1,1,1,0.120375,0,1,1,1
6769,1,1,1,0.062533,0,1,1,1
6770,1,1,1,0.046899,0,1,1,1
6771,1,1,1,0.040646,0,1,1,1
6772,1,1,1,0.03283,0,1,1,1
6773,1,1,1,0.035435,0,1,1,1
6774,1,1,1,0.039083,0,1,1,1
6775,1,1,1,0.038562,0.092751,1,1,1
6776,1,1,1,0.027619,0.310788,1,1,1
6777,1,1,1,0.03283,0.474315,1,1,1
6778,1,1,1,0.040646,0.562215,1,1,1
6779,1,1,1,0.03752,0.478596,1,1,1
6780,1,1,1,0.031787,0.581336,1,1,1
6781,1,1,1,0.026576,0.608447,1,1,1
6782,1,1,1,0.039604,0.489155,1,1,1
6783,1,1,1,0.046378,0.334475,1,1,1
6784,1,1,1,0.053153,0.075913,1,1,1
6785,1,1,1,0.067744,0.007705,1,1,1
6786,1,1,1,0.118291,0,1,1,1
6787,1,1,1,0.159458,0,1,1,1
6788,1,1,1,0.15112,0,1,1,1
6789,1,1,1,0.132361,0,1,1,1
6790,1,1,1,0.1605,0,1,1,1
6791,1,1,1,0.181344,0,1,1,1
6792,1,1,1,0.155289,0,1,1,1
6793,1,1,1,0.154768,0,1,1,1
6794,1,1,1,0.161542,0,1,1,1
6795,1,1,1,0.157895,0,1,1,1
6796,1,1,1,0.139656,0,1,1,1
6797,1,1,1,0.152684,0,1,1,1
6798,1,1,1,0.159979,0,1,1,1
6799,1,1,1,0.125065,0.115297,1,1,1
6800,1,1,1,0.068265,0.306221,1,1,1
6801,1,1,1,0.044294,0.404395,1,1,1
6802,1,1,1,0.047942,0.589326,1,1,1
6803,1,1,1,0.059927,0.54024,1,1,1
6804,1,1,1,0.062011,0.650114,1,1,1
6805,1,1,1,0.06618,0.59903,1,1,1
6806,1,1,1,0.055237,0.45976,1,1,1
6807,1,1,1,0.059927,0.33476,1,1,1
6808,1,1,1,0.068786,0.097888,1,1,1
6809,1,1,1,0.125586,0.016553,1,1,1
6810,1,1,1,0.161021,0,1,1,1
6811,1,1,1,0.209484,0,1,1,1
6812,1,1,1,0.300677,0,1,1,1
6813,1,1,1,0.34445,0,1,1,1
6814,1,1,1,0.361647,0,1,1,1
6815,1,1,1,0.408025,0,1,1,1
6816,1,1,1,0.38197,0,1,1,1
6817,1,1,1,0.396561,0,1,1,1
6818,1,1,1,0.359041,0,1,1,1
6819,1,1,1,0.312663,0,1,1,1
6820,1,1,1,0.274101,0,1,1,1
6821,1,1,1,0.210526,0,1,1,1
6822,1,1,1,0.16988,0,1,1,1
6823,1,1,1,0.159979,0.104167,1,1,1
6824,1,1,1,0.153205,0.306792,1,1,1
6825,1,1,1,0.128713,0.466895,1,1,1
6826,1,1,1,0.098489,0.585331,1,1,1
6827,1,1,1,0.114643,0.651826,1,1,1
6828,1,1,1,0.121939,0.65782,1,1,1
6829,1,1,1,0.122981,0.604167,1,1,1
6830,1,1,1,0.161542,0.496575,1,1,1
6831,1,1,1,0.224596,0.34589,1,1,1
6832,1,1,1,0.207921,0.170947,1,1,1
6833,1,1,1,0.205315,0.016267,1,1,1
6834,1,1,1,0.18395,0,1,1,1
6835,1,1,1,0.220427,0,1,1,1
6836,1,1,1,0.199583,0,1,1,1
6837,1,1,1,0.223554,0,1,1,1
6838,1,1,1,0.25013,0,1,1,1
6839,1,1,1,0.279312,0,1,1,1
6840,1,1,1,0.336634,0,1,1,1
6841,1,1,1,0.340281,0,1,1,1
6842,1,1,1,0.304846,0,1,1,1
6843,1,1,1,0.256905,0,1,1,1
6844,1,1,1,0.231892,0,1,1,1
6845,1,1,1,0.194372,0,1,1,1
6846,1,1,1,0.163106,0,1,1,1
6847,1,1,1,0.234497,0.026541,1,1,1
6848,1,1,1,0.274622,0.076769,1,1,1
6849,1,1,1,0.233455,0.11387,1,1,1
6850,1,1,1,0.203231,0.105023,1,1,1
6851,1,1,1,0.174049,0.130422,1,1,1
6852,1,1,1,0.17457,0.142409,1,1,1
6853,1,1,1,0.177697,0.256279,1,1,1
6854,1,1,1,0.168317,0.126712,1,1,1
6855,1,1,1,0.140177,0.179509,1,1,1
6856,1,1,1,0.14643,0.047945,1,1,1
6857,1,1,1,0.131318,0.005708,1,1,1
6858,1,1,1,0.128192,0,1,1,1
6859,1,1,1,0.206879,0,1,1,1
6860,1,1,1,0.269932,0,1,1,1
6861,1,1,1,0.257426,0,1,1,1
6862,1,1,1,0.249609,0,1,1,1
6863,1,1,1,0.235539,0,1,1,1
6864,1,1,1,0.253257,0,1,1,1
6865,1,1,1,0.220948,0,1,1,1
6866,1,1,1,0.178739,0,1,1,1
6867,1,1,1,0.162585,0,1,1,1
6868,1,1,1,0.130276,0,1,1,1
6869,1,1,1,0.127671,0,1,1,1
6870,1,1,1,0.108911,0,1,1,1
6871,1,1,1,0.100052,0.092751,1,1,1
6872,1,1,1,0.060448,0.174658,1,1,1
6873,1,1,1,0.051589,0.299943,1,1,1
6874,1,1,1,0.035435,0.371575,1,1,1
6875,1,1,1,0.022408,0.579053,1,1,1
6876,1,1,1,0.028661,0.142409,1,1,1
6877,1,1,1,0.031787,0.186644,1,1,1
6878,1,1,1,0.033351,0.188356,1,1,1
6879,1,1,1,0.054195,0.118151,1,1,1
6880,1,1,1,0.047421,0.047089,1,1,1
6881,1,1,1,0.047942,0.006279,1,1,1
6882,1,1,1,0.075039,0,1,1,1
6883,1,1,1,0.099531,0,1,1,1
6884,1,1,1,0.109953,0,1,1,1
6885,1,1,1,0.128192,0,1,1,1
6886,1,1,1,0.128713,0,1,1,1
6887,1,1,1,0.117249,0,1,1,1
6888,1,1,1,0.096404,0,1,1,1
6889,1,1,1,0.096404,0,1,1,1
6890,1,1,1,0.104742,0,1,1,1
6891,1,1,1,0.105263,0,1,1,1
6892,1,1,1,0.117249,0,1,1,1
6893,1,1,1,0.133403,0,1,1,1
6894,1,1,1,0.15112,0,1,1,1
6895,1,1,1,0.173007,0.048801,1,1,1
6896,1,1,1,0.134445,0.052226,1,1,1
6897,1,1,1,0.104742,0.103025,1,1,1
6898,1,1,1,0.121417,0.149829,1,1,1
6899,1,1,1,0.127671,0.233733,1,1,1
6900,1,1,1,0.147473,0.243436,1,1,1
6901,1,1,1,0.144346,0.166381,1,1,1
6902,1,1,1,0.132882,0.118436,1,1,1
6903,1,1,1,0.126107,0.082763,1,1,1
6904,1,1,1,0.17457,0.031678,1,1,1
6905,1,1,1,0.250651,0.002283,1,1,1
6906,1,1,1,0.322564,0,1,1,1
6907,1,1,1,0.337676,0,1,1,1
6908,1,1,1,0.323606,0,1,1,1
6909,1,1,1,0.447629,0,1,1,1
6910,1,1,1,0.563314,0,1,1,1
6911,1,1,1,0.589891,0,1,1,1
6912,1,1,1,0.638353,0,1,1,1
6913,1,1,1,0.626889,0,1,1,1
6914,1,1,1,0.593538,0,1,1,1
6915,1,1,1,0.526316,0,1,1,1
6916,1,1,1,0.514851,0,1,1,1
6917,1,1,1,0.497655,0,1,1,1
6918,1,1,1,0.470036,0,1,1,1
6919,1,1,1,0.476811,0.051655,1,1,1
6920,1,1,1,0.508598,0.188642,1,1,1
6921,1,1,1,0.532569,0.114155,1,1,1
6922,1,1,1,0.544033,0.137842,1,1,1
6923,1,1,1,0.554455,0.370148,1,1,1
6924,1,1,1,0.631579,0.309646,1,1,1
6925,1,1,1,0.662845,0.487158,1,1,1
6926,1,1,1,0.644085,0.474886,1,1,1
6927,1,1,1,0.624283,0.307363,1,1,1
6928,1,1,1,0.612298,0.094749,1,1,1
6929,1,1,1,0.549244,0.001427,1,1,1
6930,1,1,1,0.4716,0,1,1,1
6931,1,1,1,0.451277,0,1,1,1
6932,1,1,1,0.453882,0,1,1,1
6933,1,1,1,0.426785,0,1,1,1
6934,1,1,1,0.412194,0,1,1,1
6935,1,1,1,0.342366,0,1,1,1
6936,1,1,1,0.260552,0,1,1,1
6937,1,1,1,0.215737,0,1,1,1
6938,1,1,1,0.184471,0,1,1,1
6939,1,1,1,0.168317,0,1,1,1
6940,1,1,1,0.136008,0,1,1,1
6941,1,1,1,0.117249,0,1,1,1
6942,1,1,1,0.08963,0,1,1,1
6943,1,1,1,0.054716,0.071918,1,1,1
6944,1,1,1,0.026576,0.160388,1,1,1
6945,1,1,1,0.027097,0.078196,1,1,1
6946,1,1,1,0.015112,0.110445,1,1,1
6947,1,1,1,0.012507,0.578482,1,1,1
6948,1,1,1,0.033872,0.113014,1,1,1
6949,1,1,1,0.065138,0.148116,1,1,1
6950,1,1,1,0.085982,0.089326,1,1,1
6951,1,1,1,0.153726,0.119292,1,1,1
6952,1,1,1,0.175612,0.054795,1,1,1
6953,1,1,1,0.187077,0.001427,1,1,1
6954,1,1,1,0.19333,0,1,1,1
6955,1,1,1,0.279312,0,1,1,1
6956,1,1,1,0.324127,0,1,1,1
6957,1,1,1,0.369984,0,1,1,1
6958,1,1,1,0.372069,0,1,1,1
6959,1,1,1,0.348098,0,1,1,1
6960,1,1,1,0.300677,0,1,1,1
6961,1,1,1,0.280875,0,1,1,1
6962,1,1,1,0.272538,0,1,1,1
6963,1,1,1,0.284002,0,1,1,1
6964,1,1,1,0.356436,0,1,1,1
6965,1,1,1,0.394997,0,1,1,1
6966,1,1,1,0.394997,0,1,1,1
6967,1,1,1,0.34445,0.035103,1,1,1
6968,1,1,1,0.305888,0.086473,1,1,1
6969,1,1,1,0.32569,0.100457,1,1,1
6970,1,1,1,0.369984,0.238584,1,1,1
6971,1,1,1,0.447629,0.314212,1,1,1
6972,1,1,1,0.470036,0.241724,1,1,1
6973,1,1,1,0.538301,0.111301,1,1,1
6974,1,1,1,0.550287,0.237728,1,1,1
6975,1,1,1,0.524752,0.144406,1,1,1
6976,1,1,1,0.410109,0.091324,1,1,1
6977,1,1,1,0.347577,0.001712,1,1,1
6978,1,1,1,0.400208,0,1,1,1
6979,1,1,1,0.348619,0,1,1,1
6980,1,1,1,0.38197,0,1,1,1
6981,1,1,1,0.350703,0,1,1,1
6982,1,1,1,0.29234,0,1,1,1
6983,1,1,1,0.213132,0,1,1,1
6984,1,1,1,0.162585,0,1,1,1
6985,1,1,1,0.132882,0,1,1,1
6986,1,1,1,0.134445,0,1,1,1
6987,1,1,1,0.169359,0,1,1,1
6988,1,1,1,0.164669,0,1,1,1
6989,1,1,1,0.173528,0,1,1,1
6990,1,1,1,0.178739,0,1,1,1
6991,1,1,1,0.200104,0.047374,1,1,1
6992,1,1,1,0.189161,0.13613,1,1,1
6993,1,1,1,0.200104,0.179795,1,1,1
6994,1,1,1,0.196456,0.271975,1,1,1
6995,1,1,1,0.208963,0.323059,1,1,1
6996,1,1,1,0.260031,0.552511,1,1,1
6997,1,1,1,0.263679,0.51113,1,1,1
6998,1,1,1,0.323085,0.461187,1,1,1
6999,1,1,1,0.393434,0.301941,1,1,1
7000,1,1,1,0.376759,0.109874,1,1,1
7001,1,1,1,0.429911,0.004566,1,1,1
7002,1,1,1,0.520584,0,1,1,1
7003,1,1,1,0.484627,0,1,1,1
7004,1,1,1,0.42001,0,1,1,1
7005,1,1,1,0.482022,0,1,1,1
7006,1,1,1,0.475248,0,1,1,1
7007,1,1,1,0.47629,0,1,1,1
7008,1,1,1,0.462741,0,1,1,1
7009,1,1,1,0.475248,0,1,1,1
7010,1,1,1,0.409067,0,1,1,1
7011,1,1,1,0.389265,0,1,1,1
7012,1,1,1,0.340281,0,1,1,1
7013,1,1,1,0.30641,0,1,1,1
7014,1,1,1,0.244919,0,1,1,1
7015,1,1,1,0.217301,0.015982,1,1,1
7016,1,1,1,0.216258,0.09218,1,1,1
7017,1,1,1,0.255862,0.083333,1,1,1
7018,1,1,1,0.208442,0.198345,1,1,1
7019,1,1,1,0.157374,0.165811,1,1,1
7020,1,1,1,0.217301,0.157249,1,1,1
7021,1,1,1,0.240229,0.100171,1,1,1
7022,1,1,1,0.27358,0.079053,1,1,1
7023,1,1,1,0.253257,0.05137,1,1,1
7024,1,1,1,0.210005,0.039384,1,1,1
7025,1,1,1,0.156331,0.000856,1,1,1
7026,1,1,1,0.129755,0,1,1,1
7027,1,1,1,0.231371,0,1,1,1
7028,1,1,1,0.405419,0,1,1,1
7029,1,1,1,0.475248,0,1,1,1
7030,1,1,1,0.496613,0,1,1,1
7031,1,1,1,0.583116,0,1,1,1
7032,1,1,1,0.659719,0,1,1,1
7033,1,1,1,0.627931,0,1,1,1
7034,1,1,1,0.579468,0,1,1,1
7035,1,1,1,0.619072,0,1,1,1
7036,1,1,1,0.635748,0,1,1,1
7037,1,1,1,0.678999,0,1,1,1
7038,1,1,1,0.672225,0,1,1,1
7039,1,1,1,0.639917,0.01484,1,1,1
7040,1,1,1,0.705055,0.118151,1,1,1
7041,1,1,1,0.727983,0.082477,1,1,1
7042,1,1,1,0.718082,0.095605,1,1,1
7043,1,1,1,0.693069,0.117295,1,1,1
7044,1,1,1,0.631579,0.14726,1,1,1
7045,1,1,1,0.571131,0.160959,1,1,1
7046,1,1,1,0.56592,0.078196,1,1,1
7047,1,1,1,0.495571,0.05137,1,1,1
7048,1,1,1,0.549766,0.035388,1,1,1
7049,1,1,1,0.544033,0.000285,1,1,1
7050,1,1,1,0.663887,0,1,1,1
7051,1,1,1,0.568525,0,1,1,1
7052,1,1,1,0.582074,0,1,1,1
7053,1,1,1,0.608129,0,1,1,1
7054,1,1,1,0.510162,0,1,1,1
7055,1,1,1,0.465868,0,1,1,1
7056,1,1,1,0.531006,0,1,1,1
7057,1,1,1,0.525274,0,1,1,1
7058,1,1,1,0.539865,0,1,1,1
7059,1,1,1,0.568525,0,1,1,1
7060,1,1,1,0.559666,0,1,1,1
7061,1,1,1,0.517457,0,1,1,1
7062,1,1,1,0.544033,0,1,1,1
7063,1,1,1,0.590933,0.063927,1,1,1
7064,1,1,1,0.630016,0.126712,1,1,1
7065,1,1,1,0.715998,0.144406,1,1,1
7066,1,1,1,0.763418,0.328767,1,1,1
7067,1,1,1,0.724857,0.490868,1,1,1
7068,1,1,1,0.686816,0.594463,1,1,1
7069,1,1,1,0.642001,0.476884,1,1,1
7070,1,1,1,0.590933,0.273973,1,1,1
7071,1,1,1,0.54716,0.141838,1,1,1
7072,1,1,1,0.436686,0.113584,1,1,1
7073,1,1,1,0.409067,0,1,1,1
7074,1,1,1,0.350703,0,1,1,1
7075,1,1,1,0.332465,0,1,1,1
7076,1,1,1,0.373111,0,1,1,1
7077,1,1,1,0.377801,0,1,1,1
7078,1,1,1,0.398645,0,1,1,1
7079,1,1,1,0.384575,0,1,1,1
7080,1,1,1,0.318395,0,1,1,1
7081,1,1,1,0.230849,0,1,1,1
7082,1,1,1,0.146952,0,1,1,1
7083,1,1,1,0.1037,0,1,1,1
7084,1,1,1,0.088588,0,1,1,1
7085,1,1,1,0.094841,0,1,1,1
7086,1,1,1,0.150078,0.003995,1,1,1
7087,1,1,1,0.156853,0.068779,1,1,1
7088,1,1,1,0.153205,0.248858,1,1,1
7089,1,1,1,0.17457,0.406393,1,1,1
7090,1,1,1,0.229807,0.522831,1,1,1
7091,1,1,1,0.293382,0.585331,1,1,1
7092,1,1,1,0.334549,0.590183,1,1,1
7093,1,1,1,0.37728,0.535103,1,1,1
7094,1,1,1,0.360604,0.428368,1,1,1
7095,1,1,1,0.313184,0.281107,1,1,1
7096,1,1,1,0.305367,0.111872,1,1,1
7097,1,1,1,0.318395,0,1,1,1
7098,1,1,1,0.294945,0,1,1,1
7099,1,1,1,0.373111,0,1,1,1
7100,1,1,1,0.440855,0,1,1,1
7101,1,1,1,0.474205,0,1,1,1
7102,1,1,1,0.44815,0,1,1,1
7103,1,1,1,0.431996,0,1,1,1
7104,1,1,1,0.435122,0,1,1,1
7105,1,1,1,0.458051,0,1,1,1
7106,1,1,1,0.501824,0,1,1,1
7107,1,1,1,0.485149,0,1,1,1
7108,1,1,1,0.442939,0,1,1,1
7109,1,1,1,0.470558,0,1,1,1
7110,1,1,1,0.46222,0.003139,1,1,1
7111,1,1,1,0.437728,0.065068,1,1,1
7112,1,1,1,0.364773,0.230308,1,1,1
7113,1,1,1,0.366858,0.399829,1,1,1
7114,1,1,1,0.400208,0.502283,1,1,1
7115,1,1,1,0.425743,0.579909,1,1,1
7116,1,1,1,0.464825,0.546233,1,1,1
7117,1,1,1,0.483064,0.500856,1,1,1
7118,1,1,1,0.48098,0.405822,1,1,1
7119,1,1,1,0.421053,0.253139,1,1,1
7120,1,1,1,0.376238,0.105308,1,1,1
7121,1,1,1,0.336634,0,1,1,1
7122,1,1,1,0.325169,0,1,1,1
7123,1,1,1,0.373111,0,1,1,1
7124,1,1,1,0.377801,0,1,1,1
7125,1,1,1,0.35852,0,1,1,1
7126,1,1,1,0.348098,0,1,1,1
7127,1,1,1,0.302762,0,1,1,1
7128,1,1,1,0.302241,0,1,1,1
7129,1,1,1,0.2642,0,1,1,1
7130,1,1,1,0.244398,0,1,1,1
7131,1,1,1,0.260552,0,1,1,1
7132,1,1,1,0.244398,0,1,1,1
7133,1,1,1,0.201146,0,1,1,1
7134,1,1,1,0.182387,0.002568,1,1,1
7135,1,1,1,0.205315,0.071918,1,1,1
7136,1,1,1,0.218343,0.243721,1,1,1
7137,1,1,1,0.19333,0.38242,1,1,1
7138,1,1,1,0.168838,0.471176,1,1,1
7139,1,1,1,0.196456,0.106735,1,1,1
7140,1,1,1,0.270974,0.177226,1,1,1
7141,1,1,1,0.313184,0.384132,1,1,1
7142,1,1,1,0.354872,0.404966,1,1,1
7143,1,1,1,0.35383,0.246575,1,1,1
7144,1,1,1,0.363731,0.065925,1,1,1
7145,1,1,1,0.324127,0,1,1,1
7146,1,1,1,0.398124,0,1,1,1
7147,1,1,1,0.446066,0,1,1,1
7148,1,1,1,0.535175,0,1,1,1
7149,1,1,1,0.619072,0,1,1,1
7150,1,1,1,0.686295,0,1,1,1
7151,1,1,1,0.742053,0,1,1,1
7152,1,1,1,0.793121,0,1,1,1
7153,1,1,1,0.825951,0,1,1,1
7154,1,1,1,0.775925,0,1,1,1
7155,1,1,1,0.734758,0,1,1,1
7156,1,1,1,0.843669,0,1,1,1
7157,1,1,1,0.857738,0,1,1,1
7158,1,1,1,0.921834,0.001998,1,1,1
7159,1,1,1,0.928609,0.047089,1,1,1
7160,1,1,1,0.930172,0.20234,1,1,1
7161,1,1,1,0.926524,0.130137,1,1,1
7162,1,1,1,0.927045,0.220605,1,1,1
7163,1,1,1,0.912454,0.104167,1,1,1
7164,1,1,1,0.890047,0.27968,1,1,1
7165,1,1,1,0.880146,0.20976,1,1,1
